"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol","absLFC"
"ENSG00000140876.11",91.951219160121,-1.34187488107998,0.220952835288528,3.12959556100056e-10,3.39153191774747e-09,"NUDT7",1.34187488107998
"ENSG00000246228.6",60.9850981020351,-1.34181515088326,0.465884619061879,0.000857114492059685,0.00285153164854951,"CASC8",1.34181515088326
"ENSG00000253291.1",1.7002919452023,1.34135647173177,0.673803699466898,0.00906243779026848,0.0228255126062361,"TRBV7-7",1.34135647173177
"ENSG00000233817.1",5.0048573680273,-1.34118557951091,0.263797496806733,9.43860589256889e-08,6.85448936883017e-07,"AL162727.1",1.34118557951091
"ENSG00000078401.7",1299.26297380476,-1.34066373074494,0.308831548274063,3.3933729409366e-06,1.8691147309556e-05,"EDN1",1.34066373074494
"ENSG00000248576.1",11.309805411802,-1.34050594943165,0.279784671928408,4.19965983428459e-07,2.72873696543229e-06,"AC023794.1",1.34050594943165
"ENSG00000123977.10",1.94074060150518,1.34037532432591,0.606274823524564,4.48832475912407e-06,2.41798340424342e-05,"DAW1",1.34037532432591
"ENSG00000236616.3",4.18382760759826,1.34033945598465,0.578890217153126,0.003942614614657,0.0110385341402741,"BAK1P2",1.34033945598465
"ENSG00000124721.18",11.8863340613518,1.34002401430384,0.396896937630728,0.000170579839529131,0.000665910604796022,"DNAH8",1.34002401430384
"ENSG00000253746.1",8.8970860781411,1.3397379867188,0.372707356983304,7.1733881277267e-05,0.000304023496827722,"AC091182.2",1.3397379867188
"ENSG00000174567.8",242.390802116385,1.33925474452838,0.297368624947761,1.7170669842097e-06,9.93274324954997e-06,"GOLT1A",1.33925474452838
"ENSG00000160401.15",131.34611272231,1.33923063210277,0.147768202129646,3.32999790000371e-20,1.30946584087834e-18,"CFAP157",1.33923063210277
"ENSG00000260860.2",0.917298254185521,-1.33911778636853,0.660558852491001,0.00990623357198106,0.0246504389460761,"AC126773.5",1.33911778636853
"ENSG00000106003.13",2912.89506417574,1.3389402373013,0.246874769791908,1.59340859349032e-08,1.30734050097481e-07,"LFNG",1.3389402373013
"ENSG00000233058.2",229.251927044387,1.3388030787605,0.253467878231254,3.15656215138624e-08,2.47658053834746e-07,"LINC00884",1.3388030787605
"ENSG00000140557.12",159.110773280473,-1.338800857894,0.384079334152571,0.000112743036925685,0.000458583294946017,"ST8SIA2",1.338800857894
"ENSG00000285366.1",0.570323049065655,-1.33876542502249,0.783318171579791,0.0199752959765379,0.0451263748110131,"AC008533.1",1.33876542502249
"ENSG00000227934.1",3.26374256238185,-1.33840785865818,0.446257580957528,0.000507747902661054,0.00178076677155047,"AL732414.1",1.33840785865818
"ENSG00000249928.2",0.680357014194692,-1.33811797475957,0.716310645191476,0.0126762881326726,0.0305337729476922,"UQCRBP3",1.33811797475957
"ENSG00000254997.4",13.9641640058518,1.33786622733548,0.360365570227632,5.14258884642761e-05,0.000224893087212582,"KRTAP5-9",1.33786622733548
"ENSG00000147804.10",699.262312712218,1.33736173839671,0.290132926466129,1.02488301175003e-06,6.19884591741156e-06,"SLC39A4",1.33736173839671
"ENSG00000261687.1",1.30879758028554,1.33736093500423,0.704930155660245,0.0110416002052868,0.027091263660264,"AC068724.1",1.33736093500423
"ENSG00000288003.1",5.83880317907603,-1.33725499700808,0.754104683262115,0.0125547347820566,0.0302781141370441,"AC079768.4",1.33725499700808
"ENSG00000165233.18",1358.11990270568,1.33724553629519,0.2034888082383,1.48533658284821e-11,1.96266270839586e-10,"CARD19",1.33724553629519
"ENSG00000103485.19",1342.17847987665,1.33716932133598,0.321869291789508,7.70043616811777e-06,3.95016890086627e-05,"QPRT",1.33716932133598
"ENSG00000180318.4",10.1193414438685,-1.33704245350525,0.585603299616796,0.00435508165649193,0.0120398697298302,"ALX1",1.33704245350525
"ENSG00000262712.1",24.443181888458,1.33703448674221,0.247917451744407,1.7497912234152e-08,1.42552464580346e-07,"AC012676.1",1.33703448674221
"ENSG00000178038.17",808.897027811887,-1.3369824201063,0.180927415872597,3.79243737595422e-14,7.17986071696316e-13,"ALS2CL",1.3369824201063
"ENSG00000138109.11",3.52934627576467,-1.33646781123983,0.608883144258959,0.00504583842443873,0.0136807727700774,"CYP2C9",1.33646781123983
"ENSG00000189184.12",2710.8297480301,-1.3364505388879,0.245840319265967,1.01261863510091e-08,8.64400488077009e-08,"PCDH18",1.3364505388879
"ENSG00000200873.1",0.830694500633169,1.33631667538007,0.754400361121702,0.0142741396250347,0.0338144666845483,"RNA5SP399",1.33631667538007
"ENSG00000124602.10",142.767623238443,1.33609869708944,0.277809283358599,3.87671664991329e-07,2.53441399359617e-06,"UNC5CL",1.33609869708944
"ENSG00000176435.7",1815.45599470969,-1.336056133617,0.199244831389993,4.93847502029444e-12,6.98606599557964e-11,"CLEC14A",1.336056133617
"ENSG00000263934.5",65.2927311199742,1.33579540080112,0.39975355780217,0.000193263850518069,0.000745573711455545,"SNORD3A",1.33579540080112
"ENSG00000103024.7",1858.76661535163,1.3352657370837,0.197473483309424,3.54087332528095e-12,5.14993216254486e-11,"NME3",1.3352657370837
"ENSG00000268555.2",50.0641023705013,-1.33513453030432,0.425383439990441,0.000385598698085158,0.00139014165359824,"AC123912.4",1.33513453030432
"ENSG00000104687.14",4221.65120462224,1.3349293729565,0.245990734200189,1.58822201577186e-08,1.30362962113627e-07,"GSR",1.3349293729565
"ENSG00000038295.8",508.262534683241,-1.33480587686548,0.264572902571166,1.13531074297984e-07,8.1311845446162e-07,"TLL1",1.33480587686548
"ENSG00000143493.13",2195.0925659853,1.33464827654317,0.133812142906625,5.78643714651418e-24,3.29441154874874e-22,"INTS7",1.33464827654317
"ENSG00000261103.3",2.71276968666256,-1.33426165105838,0.426336387237013,0.000406414699210291,0.00145751278471582,"AC009063.3",1.33426165105838
"ENSG00000188581.9",1.5846734680244,-1.33413439751881,0.608384299663919,0.00652642886304354,0.0171735703299486,"KRTAP1-1",1.33413439751881
"ENSG00000233014.1",2.46097589294478,1.33399856763227,0.709676052533259,0.0110599428924711,0.0271294908890313,"TBC1D3P7",1.33399856763227
"ENSG00000273760.1",6.94732197929161,-1.33366058552512,0.462002667594108,0.000890094250332989,0.00294951181190056,"AC245041.1",1.33366058552512
"ENSG00000234175.1",24.5918542078091,-1.33360967878129,0.292218757464929,1.21056432940443e-06,7.22183889389878e-06,"AL355355.2",1.33360967878129
"ENSG00000248132.3",3.66585978256788,-1.3335011701809,0.36019859535984,5.37225835852911e-05,0.000233843542777238,"LINC02101",1.3335011701809
"ENSG00000185028.4",36.0786469427372,-1.33339935913531,0.449818099341546,1.47458346109126e-06,8.62787260731441e-06,"LRRC14B",1.33339935913531
"ENSG00000260193.1",17.855158177233,1.33325483616901,0.308361316897264,3.42864514033344e-06,1.88669135303066e-05,"LINC02846",1.33325483616901
"ENSG00000130762.15",1046.8577117167,1.33322427609976,0.20201801790797,1.17922611554559e-11,1.58320979914876e-10,"ARHGEF16",1.33322427609976
"ENSG00000257924.1",2.57068827194541,1.3331607557021,0.602682009911535,0.00530068945685195,0.0142918520674655,"LINC02416",1.3331607557021
"ENSG00000181017.6",1.47072173350635,-1.33283553239272,0.503410827281781,0.00148148373467987,0.00463807834182053,"OR56B2P",1.33283553239272
"ENSG00000110171.20",1600.33321793188,1.33273221782656,0.186633539719425,2.94929538241324e-13,4.95128717105649e-12,"TRIM3",1.33273221782656
"ENSG00000226398.1",1.76057282504944,1.33266192362069,0.817066914444912,0.016955376516017,0.0391831878966535,"AC013480.1",1.33266192362069
"ENSG00000229388.1",21.6758357731597,-1.33246193090661,0.26324528455922,8.4698822007837e-08,6.19495163611221e-07,"LINC01715",1.33246193090661
"ENSG00000167553.16",2660.96203661825,1.33237145381235,0.139125376742663,3.92070706708668e-22,1.87373547960381e-20,"TUBA1C",1.33237145381235
"ENSG00000204709.4",4.18753181385354,1.33172370482899,0.399191594535529,0.000181792467872464,0.000705615582245023,"LINC01556",1.33172370482899
"ENSG00000236266.1",7.78929787109271,-1.33169468964775,0.287116121630526,9.56121211839764e-07,5.80978587562464e-06,"Z98884.1",1.33169468964775
"ENSG00000261600.1",8.57130435061623,-1.33165651648488,0.320849771707366,8.06999919636847e-06,4.12144888754731e-05,"AC233266.2",1.33165651648488
"ENSG00000130669.17",4143.36683895342,1.33156562981093,0.170876048986241,2.27464762378512e-15,5.0742338019747e-14,"PAK4",1.33156562981093
"ENSG00000248774.1",12.1993284209746,-1.3313960630196,0.223330769251944,7.2065086206457e-10,7.37432885265553e-09,"AC097534.1",1.3313960630196
"ENSG00000230435.1",11.0691502159198,-1.3313597358253,0.491853286512034,0.00138745609030385,0.00437860098421406,"AC004160.2",1.3313597358253
"ENSG00000266289.1",9.35822531438191,1.33134618181196,0.242704370957788,1.10953632526127e-08,9.37355376377712e-08,"AC012213.3",1.33134618181196
"ENSG00000103550.14",1201.01260668986,1.33130342258138,0.135802369780276,3.12741970936361e-23,1.67380866297874e-21,"KNOP1",1.33130342258138
"ENSG00000283108.1",6.54712012502112,-1.33129767969058,0.290104163805221,1.22311588912131e-06,7.28866914288206e-06,"AC011451.3",1.33129767969058
"ENSG00000115459.18",2165.73036000401,-1.33108266599643,0.208552651733821,4.50215739800801e-11,5.56172173658323e-10,"ELMOD3",1.33108266599643
"ENSG00000119943.13",818.433301077997,-1.33067471468109,0.198261547760483,4.79787748256141e-12,6.80678291892172e-11,"PYROXD2",1.33067471468109
"ENSG00000214264.4",2.11347097434288,-1.33058615545461,0.44363272086776,0.000604707408991526,0.00208526385663827,"KCTD9P4",1.33058615545461
"ENSG00000231150.5",0.650208744482459,1.33050635432096,0.79189278673514,0.0222841723913095,0.0495590708910894,"DNAH8-AS1",1.33050635432096
"ENSG00000234289.6",0.714451725275503,1.33037706564909,0.752159404007125,0.0142599430900707,0.0337849107020286,"H2BS1",1.33037706564909
"ENSG00000172250.16",11.7837003484899,-1.33010814681488,0.554244425426352,0.0032009979484497,0.00919595349413788,"SERHL",1.33010814681488
"ENSG00000286380.1",1.41187830687307,1.33010354751849,0.67827015439737,0.00939739520827968,0.0235528437770868,"AC084864.2",1.33010354751849
"ENSG00000115504.15",3042.80071988264,-1.32948564773715,0.17862247405381,1.52902011239036e-14,3.04748990842938e-13,"EHBP1",1.32948564773715
"ENSG00000101311.16",304.323060634446,-1.32939718056321,0.370506752565736,7.34569904847612e-05,0.000310823396618199,"FERMT1",1.32939718056321
"ENSG00000276116.2",18.4805597397565,1.32926308267554,0.319758539352333,7.96666128053247e-06,4.07343904392083e-05,"FUT8-AS1",1.32926308267554
"ENSG00000223345.3",5.64861081649499,-1.32907415263351,0.325363292217639,1.1958445372953e-05,5.91582380092036e-05,"H2BP1",1.32907415263351
"ENSG00000286292.1",22.1127891452885,-1.32892436721321,0.258144547102203,6.46999796343188e-08,4.81742608027783e-07,"AC099343.3",1.32892436721321
"ENSG00000235112.1",0.769581254186259,-1.32888115572598,0.616051609076727,0.00624097380812154,0.0165109041065558,"HSPE1P27",1.32888115572598
"ENSG00000284946.1",53.1322967190221,1.32881803590928,0.206554113269146,3.48908296860133e-11,4.37907780634296e-10,"AC068831.6",1.32881803590928
"ENSG00000288079.1",42.1373410375447,-1.32877022140662,0.362402073968295,5.80385961984216e-05,0.000251072372322299,"AC026329.1",1.32877022140662
"ENSG00000233576.1",0.59064434667599,-1.32864350779323,0.64338362141028,0.0107850948396985,0.026549797323143,"HTR3C2P",1.32864350779323
"ENSG00000153707.17",645.812047422736,1.32856259500737,0.327907424376947,1.244151355752e-05,6.13702183065815e-05,"PTPRD",1.32856259500737
"ENSG00000229652.1",1.82416602387982,1.32846381420664,0.443025433454188,0.000649044667600964,0.0022206123255562,"AL359837.1",1.32846381420664
"ENSG00000263011.1",21.92849926039,1.32843304117427,0.275566525985223,3.36407546368986e-07,2.221828186207e-06,"AC108134.4",1.32843304117427
"ENSG00000129048.7",192.679133003461,-1.32825408113945,0.295324708265746,1.62792599561941e-06,9.45048689403174e-06,"ACKR4",1.32825408113945
"ENSG00000248988.1",4.76905345410242,1.32810826329476,0.332431316986627,1.8190200140804e-05,8.69852492186664e-05,"PSME2P3",1.32810826329476
"ENSG00000121005.9",2487.35201743127,-1.32791758371132,0.41251616699915,0.000268832564063178,0.00100397551541571,"CRISPLD1",1.32791758371132
"ENSG00000280281.1",0.755174773328515,-1.32781939694739,0.840270596215238,0.0196117643832533,0.0444153437121943,"AL049781.1",1.32781939694739
"ENSG00000198910.14",526.472216098413,1.32756882032017,0.45293990995253,0.000768412725341894,0.00258772957488362,"L1CAM",1.32756882032017
"ENSG00000133142.18",10390.9097767974,1.32752448728779,0.234229769912833,3.10390419736609e-09,2.8724092459206e-08,"TCEAL4",1.32752448728779
"ENSG00000188996.4",10.6499443268389,1.32743408384074,0.412719257310893,0.000291021931395639,0.00107792811172415,"HUS1B",1.32743408384074
"ENSG00000204361.10",7.08524886200748,-1.32729441713151,0.368922164435564,7.76429984108225e-05,0.000326901115976625,"NXPE2",1.32729441713151
"ENSG00000145423.5",26037.6932726949,1.32680037626553,0.301940615144013,2.79052615497277e-06,1.56024807104968e-05,"SFRP2",1.32680037626553
"ENSG00000279384.1",21.9145829317232,-1.32672119456517,0.333101765546962,1.56071072526276e-05,7.55992110126043e-05,"AC080188.2",1.32672119456517
"ENSG00000188641.14",2146.29498075913,-1.3266249076943,0.165622585049175,3.00272724736513e-16,7.53732505977583e-15,"DPYD",1.3266249076943
"ENSG00000236908.2",14.1598845224709,1.32644273952341,0.32788338359085,1.34989557952937e-05,6.60965947229612e-05,"LINC02827",1.32644273952341
"ENSG00000214860.5",3.04427379256038,1.32618438135139,0.54031337010332,0.00281841269828037,0.00821658808454518,"EVPLL",1.32618438135139
"ENSG00000165490.13",287.897977154193,1.3254385950872,0.203056543010191,1.82633061525899e-11,2.38278219494634e-10,"DDIAS",1.3254385950872
"ENSG00000269489.1",7.23389741349964,1.32525310645719,0.320275958643084,8.7420600121598e-06,4.43183746957911e-05,"AL589765.6",1.32525310645719
"ENSG00000279927.1",1.29731984339187,-1.32511513107862,0.611252715650085,0.00610891413259717,0.0162095631735864,"Z95114.4",1.32511513107862
"ENSG00000061492.12",0.983534423880561,-1.325072861547,0.634909719560629,0.0052481103452092,0.0141679974852504,"WNT8A",1.325072861547
"ENSG00000288553.1",0.790037330740952,-1.32464308375204,0.658867616415802,0.0087615688984742,0.0221728707471275,"AC106870.3",1.32464308375204
"ENSG00000272690.6",34.7348178562584,-1.32452347110739,0.242663825492312,1.26438436953173e-08,1.05613598921293e-07,"LINC02018",1.32452347110739
"ENSG00000256039.2",30.0819521969132,1.3244946973274,0.407251859045596,0.000270000181296312,0.00100756978455821,"LINC02446",1.3244946973274
"ENSG00000118762.8",2878.93766139825,-1.32442146622813,0.171053616187858,2.34861646807836e-15,5.22440822944454e-14,"PKD2",1.32442146622813
"ENSG00000277075.2",229.643095084869,1.3242751275318,0.450914267730079,0.000746553219127724,0.00252367237416862,"H2AC8",1.3242751275318
"ENSG00000149403.13",110.164880770259,1.32415935218432,0.35275176405264,4.20863434629423e-05,0.000186942550497312,"GRIK4",1.32415935218432
"ENSG00000139132.14",1528.16485080487,-1.32399309005977,0.165326198931056,3.10843446176324e-16,7.7679223534292e-15,"FGD4",1.32399309005977
"ENSG00000233514.1",1.29984894017496,1.32381253690607,0.413013964228725,0.000375492817632061,0.00135827438746389,"AL356653.1",1.32381253690607
"ENSG00000071553.18",13040.3340089781,1.32334795317668,0.126942594753795,9.92404196675524e-26,7.0498384199279e-24,"ATP6AP1",1.32334795317668
"ENSG00000164032.12",5367.55073136442,1.32333561171676,0.117726069041274,2.55606860737122e-29,2.67766931125256e-27,"H2AZ1",1.32333561171676
"ENSG00000214290.8",70.0902443805656,-1.32319039554991,0.240715632479243,1.02651538663227e-08,8.74363192724677e-08,"COLCA2",1.32319039554991
"ENSG00000161594.7",11.4529928887157,-1.32265083355401,0.254201618976418,5.02762748461433e-08,3.81800344298452e-07,"KLHL10",1.32265083355401
"ENSG00000215553.3",0.552741624037847,1.32262550727276,0.649735767754895,0.0115332889986046,0.0281355842841701,"KRT18P3",1.32262550727276
"ENSG00000230611.1",1.47770274307115,-1.32250338754123,0.434545314003362,0.000587806798715637,0.00203233605709779,"HMGB1P27",1.32250338754123
"ENSG00000250274.2",2.99780079436231,1.32235485344569,0.337283534704219,2.34124070048459e-05,0.000109689123469706,"AC034199.1",1.32235485344569
"ENSG00000145390.11",4069.13471327681,-1.32225788398246,0.175262951036782,8.37410516562004e-15,1.73050156405164e-13,"USP53",1.32225788398246
"ENSG00000110492.15",6655.6187587676,1.32212391533162,0.23977738030677,1.00605446641167e-08,8.58983778711497e-08,"MDK",1.32212391533162
"ENSG00000250049.7",2.25771314056807,-1.32177988692323,0.371086634782478,1.56229514489475e-11,2.0581221486266e-10,"AC114316.1",1.32177988692323
"ENSG00000253768.1",301.522419192414,1.32174496042781,0.614986980585356,0.00622591402189506,0.0164810516466392,"AC008663.1",1.32174496042781
"ENSG00000167971.16",83.3968690452367,1.3209995714651,0.289001261052857,1.25006217466009e-06,7.43038923730473e-06,"CASKIN1",1.3209995714651
"ENSG00000272485.1",4.62231387442825,1.32097216634191,0.562343643161893,0.0037099373212558,0.0104699121931187,"AL392183.1",1.32097216634191
"ENSG00000003989.18",12386.4528056191,1.32088519471989,0.393000481523553,0.0001976697547241,0.00076003314520716,"SLC7A2",1.32088519471989
"ENSG00000287370.1",1.14052129827395,-1.32073863467976,0.507946790824405,0.00231025316233446,0.00689320866088008,"AL356317.1",1.32073863467976
"ENSG00000279302.3",12.3431707549552,-1.3206695186235,0.300541804097174,3.22857216762343e-06,1.78484701706894e-05,"AC013643.3",1.3206695186235
"ENSG00000228767.1",1.44479640054983,1.32059411433145,0.502616639942699,0.00198931913193351,0.00603043543320287,"KRT8P18",1.32059411433145
"ENSG00000264017.2",4.59067738286546,-1.32052436634342,0.343847744529005,2.96104333853973e-05,0.000135747025920405,"RN7SL336P",1.32052436634342
